date,total_jobs,top_departments
2026-02-20,6,Not specified: 6
2026-02-21,7,Not specified: 7
2026-02-22,7,Not specified: 7
2026-02-23,7,Not specified: 7
2026-02-24,7,Not specified: 7
2026-02-25,7,Not specified: 7
