title,department,location,posting_date,remote,region,url
Account Director - Named Accounts,Not specified,United States,2025-11-13T11:59:15-05:00,No,Not specified,https://job-boards.greenhouse.io/blend/jobs/5671493004
Customer Success Manager,Not specified,"Raleigh, NC",2025-11-14T15:42:32-05:00,No,Not specified,https://job-boards.greenhouse.io/blend/jobs/5706762004
"Full Stack Engineer, CRDT",Not specified,"Raleigh, NC",2025-11-12T18:14:33-05:00,No,Not specified,https://job-boards.greenhouse.io/blend/jobs/5599256004
"Manager, Deal Desk ",Not specified,United States,2026-01-12T15:13:44-05:00,No,Not specified,https://job-boards.greenhouse.io/blend/jobs/5748421004
"Manager, Revenue Accounting",Not specified,United States,2025-12-18T10:56:46-05:00,No,Not specified,https://job-boards.greenhouse.io/blend/jobs/5572204004
Product Marketing Manager ,Not specified,"Raleigh, NC",2026-01-07T12:37:33-05:00,No,Not specified,https://job-boards.greenhouse.io/blend/jobs/5650433004
Sales Engineer - Enterprise,Not specified,United States,2026-01-26T14:02:18-05:00,No,Not specified,https://job-boards.greenhouse.io/blend/jobs/5738714004
Sales Engineer - Named,Not specified,United States,2025-12-30T17:37:50-05:00,No,Not specified,https://job-boards.greenhouse.io/blend/jobs/5740214004
"Senior Auditor - IT Audit, SOX",Not specified,United States,2025-10-15T13:59:01-04:00,No,Not specified,https://job-boards.greenhouse.io/blend/jobs/5640866004
Senior Full Stack Engineer,Not specified,"Raleigh, NC",2026-01-07T12:39:24-05:00,No,Not specified,https://job-boards.greenhouse.io/blend/jobs/5689986004
Senior Full Stack Engineer,Not specified,"Raleigh, NC",2026-01-07T12:38:36-05:00,No,Not specified,https://job-boards.greenhouse.io/blend/jobs/5427744004
Senior Software Engineer - Infrastructure,Not specified,"Raleigh, NC",2025-11-04T14:27:39-05:00,No,Not specified,https://job-boards.greenhouse.io/blend/jobs/5578813004
Strategic Account Executive,Not specified,United States,2025-11-06T13:04:26-05:00,No,Not specified,https://job-boards.greenhouse.io/blend/jobs/5617603004
