title,department,location,posting_date,remote,region,url
Machine Operator IV,Not specified,"Bozeman, Montana, United States",2026-03-10T22:32:11.702Z,No,Not specified,https://recruiting2.ultipro.com/MES1007MELA/JobBoard/3c5aaf31-804f-4321-b6ae-700d06097849/OpportunityDetail?opportunityId=ddc37543-6a41-4b51-b3bf-d6c75ff71131
CNC Machinist II - Mills & Lathes,Not specified,"Tucson, Arizona, United States",2026-03-10T14:48:50.737Z,No,Not specified,https://recruiting2.ultipro.com/MES1007MELA/JobBoard/3c5aaf31-804f-4321-b6ae-700d06097849/OpportunityDetail?opportunityId=b79e2288-5182-412d-bfdd-a29c150a6be7
Senior Enterprise Applications Administrator (Salesforce),Not specified,Remote USA,2026-03-05T14:08:11.69Z,Yes,Not specified,https://recruiting2.ultipro.com/MES1007MELA/JobBoard/3c5aaf31-804f-4321-b6ae-700d06097849/OpportunityDetail?opportunityId=4974d127-689b-45e3-8f2f-ac647dc91d63
