title,department,location,posting_date,remote,region,url
Manufacturing Engineering Intern,Not specified,"[{'Id': '8481cc80-51a2-5440-85ef-8d5130d3a6e1', 'LocalizedName': None, 'LocalizedLocationId': None, 'LocalizedDescription': 'PLN - Montana', 'Address': {'Line1': '625 Zoot Way', 'Line2': None, 'City': 'Bozeman', 'PostalCode': '59718', 'State': {'Code': 'MT', 'Name': 'Montana'}, 'Country': {'Code': 'USA', 'Name': 'United States'}}, 'DisplayName': False, 'DisplayLocationId': False, 'DisplayAddress': True, 'DisplayStreetAddress': False, 'DisplayDescription': False, 'SourceOfTruth': 1, 'Coordinates': {'Latitude': 45.680210393380975, 'Longitude': -111.19607680342322}}]",2026-02-18T16:39:07.729Z,No,Not specified,https://recruiting2.ultipro.com/MES1007MELA/JobBoard/3c5aaf31-804f-4321-b6ae-700d06097849/?q=&o=postedDateDesc/OpportunityDetail?opportunityId=202e477c-4f8d-4ed7-b0aa-733d6a447fd5
"Director, Operations",Not specified,"[{'Id': '8481cc80-51a2-5440-85ef-8d5130d3a6e1', 'LocalizedName': None, 'LocalizedLocationId': None, 'LocalizedDescription': 'PLN - Montana', 'Address': {'Line1': '625 Zoot Way', 'Line2': None, 'City': 'Bozeman', 'PostalCode': '59718', 'State': {'Code': 'MT', 'Name': 'Montana'}, 'Country': {'Code': 'USA', 'Name': 'United States'}}, 'DisplayName': False, 'DisplayLocationId': False, 'DisplayAddress': True, 'DisplayStreetAddress': False, 'DisplayDescription': False, 'SourceOfTruth': 1, 'Coordinates': {'Latitude': 45.680210393380975, 'Longitude': -111.19607680342322}}]",2026-02-17T21:58:45.223Z,No,Not specified,https://recruiting2.ultipro.com/MES1007MELA/JobBoard/3c5aaf31-804f-4321-b6ae-700d06097849/?q=&o=postedDateDesc/OpportunityDetail?opportunityId=8c504dc3-f139-4dd1-b17b-3258999c502a
"Production Process Operator I, Mail-In Spore Testing (MIST)",Not specified,"[{'Id': '8481cc80-51a2-5440-85ef-8d5130d3a6e1', 'LocalizedName': None, 'LocalizedLocationId': None, 'LocalizedDescription': 'PLN - Montana', 'Address': {'Line1': '625 Zoot Way', 'Line2': None, 'City': 'Bozeman', 'PostalCode': '59718', 'State': {'Code': 'MT', 'Name': 'Montana'}, 'Country': {'Code': 'USA', 'Name': 'United States'}}, 'DisplayName': False, 'DisplayLocationId': False, 'DisplayAddress': True, 'DisplayStreetAddress': False, 'DisplayDescription': False, 'SourceOfTruth': 1, 'Coordinates': {'Latitude': 45.680210393380975, 'Longitude': -111.19607680342322}}]",2026-02-17T14:29:41.214Z,No,Not specified,https://recruiting2.ultipro.com/MES1007MELA/JobBoard/3c5aaf31-804f-4321-b6ae-700d06097849/?q=&o=postedDateDesc/OpportunityDetail?opportunityId=744dcb24-75c0-49c7-b0ff-004630fe8db2
Staff Sales Operations Specialist,Not specified,"[{'Id': '96783b5c-f692-5c13-b09a-177fd1f42b2c', 'LocalizedName': None, 'LocalizedLocationId': None, 'LocalizedDescription': 'INT - Nagano', 'Address': {'Line1': '1874-3 OAZA SOGA Shiojiri-Shi', 'Line2': None, 'City': 'Nagano', 'PostalCode': '0120003200', 'State': {'Code': 'TKYO', 'Name': 'Tokyo'}, 'Country': {'Code': 'JPN', 'Name': 'Japan'}}, 'DisplayName': False, 'DisplayLocationId': False, 'DisplayAddress': True, 'DisplayStreetAddress': False, 'DisplayDescription': False, 'SourceOfTruth': 1, 'Coordinates': {'Latitude': 39.759999, 'Longitude': -98.499997}}]",2026-02-15T11:43:19.125Z,No,Not specified,https://recruiting2.ultipro.com/MES1007MELA/JobBoard/3c5aaf31-804f-4321-b6ae-700d06097849/?q=&o=postedDateDesc/OpportunityDetail?opportunityId=7f31e506-dc43-4180-8434-02026edbc74b
Senior Cost Accountant,Not specified,"[{'Id': '48f6ab66-0574-5d5a-be94-8f6ba0cd9c42', 'LocalizedName': None, 'LocalizedLocationId': None, 'LocalizedDescription': 'PLN - Colorado', 'Address': {'Line1': '12100 W 6th Ave', 'Line2': None, 'City': 'Lakewood', 'PostalCode': '80228', 'State': {'Code': 'CO', 'Name': 'Colorado'}, 'Country': {'Code': 'USA', 'Name': 'United States'}}, 'DisplayName': False, 'DisplayLocationId': False, 'DisplayAddress': True, 'DisplayStreetAddress': False, 'DisplayDescription': False, 'SourceOfTruth': 1, 'Coordinates': {'Latitude': 39.72488110544339, 'Longitude': -105.13666794747455}}]",2026-02-13T21:18:10.61Z,No,Not specified,https://recruiting2.ultipro.com/MES1007MELA/JobBoard/3c5aaf31-804f-4321-b6ae-700d06097849/?q=&o=postedDateDesc/OpportunityDetail?opportunityId=afcf7463-0238-48ba-8b30-715a23ac4146
Regional Sales Manager - Renal Care/Dialysis,Not specified,"[{'Id': '8902f1db-1403-4939-a293-bc42d92ffcc7', 'LocalizedName': 'Remote USA', 'LocalizedLocationId': None, 'LocalizedDescription': None, 'Address': {'Line1': None, 'Line2': None, 'City': None, 'PostalCode': None, 'State': None, 'Country': {'Code': 'USA', 'Name': 'United States'}}, 'DisplayName': True, 'DisplayLocationId': False, 'DisplayAddress': False, 'DisplayStreetAddress': False, 'DisplayDescription': False, 'SourceOfTruth': 0, 'Coordinates': {'Latitude': 46.09249645722756, 'Longitude': -115.97626959614996}}]",2026-02-13T21:17:56.21Z,Yes,Not specified,https://recruiting2.ultipro.com/MES1007MELA/JobBoard/3c5aaf31-804f-4321-b6ae-700d06097849/?q=&o=postedDateDesc/OpportunityDetail?opportunityId=099fe553-2c89-45d7-b921-6a7022cbc9a8
Buyer,Not specified,"[{'Id': '8481cc80-51a2-5440-85ef-8d5130d3a6e1', 'LocalizedName': None, 'LocalizedLocationId': None, 'LocalizedDescription': 'PLN - Montana', 'Address': {'Line1': '625 Zoot Way', 'Line2': None, 'City': 'Bozeman', 'PostalCode': '59718', 'State': {'Code': 'MT', 'Name': 'Montana'}, 'Country': {'Code': 'USA', 'Name': 'United States'}}, 'DisplayName': False, 'DisplayLocationId': False, 'DisplayAddress': True, 'DisplayStreetAddress': False, 'DisplayDescription': False, 'SourceOfTruth': 1, 'Coordinates': {'Latitude': 45.680210393380975, 'Longitude': -111.19607680342322}}]",2026-02-13T18:03:09.671Z,No,Not specified,https://recruiting2.ultipro.com/MES1007MELA/JobBoard/3c5aaf31-804f-4321-b6ae-700d06097849/?q=&o=postedDateDesc/OpportunityDetail?opportunityId=47b1db10-71ec-481a-8ac4-1b11c0555116
Lab Technician I,Not specified,"[{'Id': '8481cc80-51a2-5440-85ef-8d5130d3a6e1', 'LocalizedName': None, 'LocalizedLocationId': None, 'LocalizedDescription': 'PLN - Montana', 'Address': {'Line1': '625 Zoot Way', 'Line2': None, 'City': 'Bozeman', 'PostalCode': '59718', 'State': {'Code': 'MT', 'Name': 'Montana'}, 'Country': {'Code': 'USA', 'Name': 'United States'}}, 'DisplayName': False, 'DisplayLocationId': False, 'DisplayAddress': True, 'DisplayStreetAddress': False, 'DisplayDescription': False, 'SourceOfTruth': 1, 'Coordinates': {'Latitude': 45.680210393380975, 'Longitude': -111.19607680342322}}]",2026-02-13T17:59:20.053Z,No,Not specified,https://recruiting2.ultipro.com/MES1007MELA/JobBoard/3c5aaf31-804f-4321-b6ae-700d06097849/?q=&o=postedDateDesc/OpportunityDetail?opportunityId=af5af19b-9e7f-4fb5-afc7-8a0963f9cad8
Shipping & Receiving Specialist II (Temporary),Not specified,"[{'Id': '2dce572f-68ea-5051-bee0-15a82c2e9c30', 'LocalizedName': None, 'LocalizedLocationId': None, 'LocalizedDescription': 'PLN - California', 'Address': {'Line1': '4755 Eastgate Mall', 'Line2': None, 'City': 'San Diego', 'PostalCode': '92121', 'State': {'Code': 'CA', 'Name': 'California'}, 'Country': {'Code': 'USA', 'Name': 'United States'}}, 'DisplayName': False, 'DisplayLocationId': False, 'DisplayAddress': True, 'DisplayStreetAddress': False, 'DisplayDescription': False, 'SourceOfTruth': 1, 'Coordinates': {'Latitude': 32.87989339092498, 'Longitude': -117.20498247874487}}]",2026-02-12T18:54:08.316Z,No,Not specified,https://recruiting2.ultipro.com/MES1007MELA/JobBoard/3c5aaf31-804f-4321-b6ae-700d06097849/?q=&o=postedDateDesc/OpportunityDetail?opportunityId=6e65a413-3801-4c01-9504-f60b0225b696
Associate HR Specialist,Not specified,"[{'Id': '48f6ab66-0574-5d5a-be94-8f6ba0cd9c42', 'LocalizedName': None, 'LocalizedLocationId': None, 'LocalizedDescription': 'PLN - Colorado', 'Address': {'Line1': '12100 W 6th Ave', 'Line2': None, 'City': 'Lakewood', 'PostalCode': '80228', 'State': {'Code': 'CO', 'Name': 'Colorado'}, 'Country': {'Code': 'USA', 'Name': 'United States'}}, 'DisplayName': False, 'DisplayLocationId': False, 'DisplayAddress': True, 'DisplayStreetAddress': False, 'DisplayDescription': False, 'SourceOfTruth': 1, 'Coordinates': {'Latitude': 39.72488110544339, 'Longitude': -105.13666794747455}}, {'Id': '2dce572f-68ea-5051-bee0-15a82c2e9c30', 'LocalizedName': None, 'LocalizedLocationId': None, 'LocalizedDescription': 'PLN - California', 'Address': {'Line1': '4755 Eastgate Mall', 'Line2': None, 'City': 'San Diego', 'PostalCode': '92121', 'State': {'Code': 'CA', 'Name': 'California'}, 'Country': {'Code': 'USA', 'Name': 'United States'}}, 'DisplayName': False, 'DisplayLocationId': False, 'DisplayAddress': True, 'DisplayStreetAddress': False, 'DisplayDescription': False, 'SourceOfTruth': 1, 'Coordinates': {'Latitude': 32.87989339092498, 'Longitude': -117.20498247874487}}]",2026-02-12T18:48:02.374Z,No,Not specified,https://recruiting2.ultipro.com/MES1007MELA/JobBoard/3c5aaf31-804f-4321-b6ae-700d06097849/?q=&o=postedDateDesc/OpportunityDetail?opportunityId=09d0aff2-6fbd-461d-ae48-86ee65886b60
