title,department,location,posting_date,remote,region,url
IN-Sr Support Engineer 1,Not specified,Bangalore,Posted Today,No,Not specified,https://careers.blueyonder.com/us/en/search-results/job/Bangalore/IN-Sr-Support-Engineer-1_254687
Sr Client Partner,Not specified,2 Locations,Posted Today,No,Not specified,https://careers.blueyonder.com/us/en/search-results/job/Dallas/Sr-Client-Partner_260435
"Staff Software Engineer - Java, Microservices & Springboot",Not specified,Bangalore,Posted Today,No,Not specified,https://careers.blueyonder.com/us/en/search-results/job/Bangalore/Sr-Staff-Software-Engineer---Java-Full-stack--Microservices--ReactJS---Springboot_253289
Account Executive- Industrial,Not specified,Dallas,Posted Today,No,Not specified,https://careers.blueyonder.com/us/en/search-results/job/Dallas/Account-Executive--Industrial_254504
Senior Security Engineer (DevSecOps),Not specified,Bangalore,Posted Today,No,Not specified,https://careers.blueyonder.com/us/en/search-results/job/Bangalore/Senior-Security-Engineer--IAM-_253705
Project Manager - (Engineering Management),Not specified,2 Locations,Posted Today,No,Not specified,https://careers.blueyonder.com/us/en/search-results/job/Bangalore/Project-Manager----Engineering-Management-_260489
"Sr Technical Consultant - Java , PLSQL, WMS",Not specified,IND - Coimbatore (708),Posted Today,No,Not specified,https://careers.blueyonder.com/us/en/search-results/job/IND---Coimbatore-708/Sr-Technical-Consultant---Java---PLSQL--WMS_254735
"Sr Technical Consultant -Java ,PLSQL ,WMS",Not specified,IND - Coimbatore (708),Posted Today,No,Not specified,https://careers.blueyonder.com/us/en/search-results/job/IND---Coimbatore-708/Sr-Technical-Consultant--Java--PLSQL--WMS_254722
"Sr Technical Consultant -Java ,PLSQL,WMS",Not specified,IND - Coimbatore (708),Posted Today,No,Not specified,https://careers.blueyonder.com/us/en/search-results/job/IND---Coimbatore-708/Sr-Technical-Consultant--Java--PLSQL-WMS_254713-1
"Technical Architect - Java ,PLSQL, WMS",Not specified,IND - Coimbatore (708),Posted Today,No,Not specified,https://careers.blueyonder.com/us/en/search-results/job/IND---Coimbatore-708/Technical-Architect---Java--PLSQL--WMS_254730
"Sr Technical Consultant - Java,PLSQL,WMS",Not specified,IND - Coimbatore (708),Posted Today,No,Not specified,https://careers.blueyonder.com/us/en/search-results/job/IND---Coimbatore-708/Sr-Technical-Consultant---Java-PLSQL-WMS_254717
"Enterprise Technical Architect- Java, PLSQL, WMS",Not specified,IND - Coimbatore (708),Posted Today,No,Not specified,https://careers.blueyonder.com/us/en/search-results/job/IND---Coimbatore-708/Enterprise-Technical-Architect--Java--PLSQL--WMS_254734
"Sr Technical Consultant- Java, PLSQL, WMS",Not specified,IND - Coimbatore (708),Posted Today,No,Not specified,https://careers.blueyonder.com/us/en/search-results/job/IND---Coimbatore-708/Sr-Technical-Consultant--Java--PLSQL--WMS_254725
