title,department,location,posting_date,remote,region,url
Senior Customer Success Specialist with German,Not specified,Not specified,Not specified,No,Not specified,https://careers-axway.icims.com/jobs/8561/senior-customer-success-manager/job?in_iframe=1
"Manager, Talent Acquisition EMEA",Not specified,Not specified,Not specified,No,Not specified,https://careers-axway.icims.com/jobs/8552/manager%2c-talent-acquisition/job?in_iframe=1
Sales Development Representative with French,Not specified,Not specified,Not specified,No,Not specified,https://careers-axway.icims.com/jobs/8443/sales-development-rep/job?in_iframe=1
Senior Sales Development Representative with French,Not specified,Not specified,Not specified,No,Not specified,https://careers-axway.icims.com/jobs/8442/senior-sales-development-rep/job?in_iframe=1
