title,department,location,posting_date,remote,region,url
SBT Senior Software Engineer (Full‑Stack),Not specified,2 Locations,Posted Today,No,Not specified,https://guidewire.wd5.myworkdayjobs.com/external/job/Canada---Toronto/SBT-Senior-Software-Engineer--Full-Stack-_JR_14404
Engineering Manager/Technical Lead  - Application Platform,Not specified,"United States - San Mateo, CA",Posted Today,No,Not specified,https://guidewire.wd5.myworkdayjobs.com/external/job/United-States---San-Mateo-CA/Engineering-Manager---Application-Platform_JR_14352
Director - User Experience - Guidewire Application Platform,Not specified,Canada - Toronto,Posted Today,No,Not specified,https://guidewire.wd5.myworkdayjobs.com/external/job/Canada---Toronto/Director---User-Experience---Guidewire-Application-Platform_JR_13701
Transformation Program Manager to the Chief People Office,Not specified,United States - Remote,Posted Today,Yes,Not specified,https://guidewire.wd5.myworkdayjobs.com/external/job/United-States---Remote/Transformation-Program-Manager-to-the-Chief-People-Office_JR_14403
Functional Lead - Oracle Fusion Revenue and Order to Cash,Not specified,United States - Remote,Posted Yesterday,Yes,Not specified,https://guidewire.wd5.myworkdayjobs.com/external/job/United-States---Remote/Senior-Product-Manager-Product-Manager_JR_14310
Enablement Business Partner- AMER Sales,Not specified,United States - Remote,Posted Yesterday,Yes,Not specified,https://guidewire.wd5.myworkdayjobs.com/external/job/United-States---Remote/Enablement-Business-Partner--AMER-Sales_JR_14388
Enablement Business Partner- Global Delivery,Not specified,United States - Remote,Posted Yesterday,Yes,Not specified,https://guidewire.wd5.myworkdayjobs.com/external/job/United-States---Remote/Enablement-Business-Partner--Global-Delivery_JR_14392-1
Technical Program Management - Guidewire Security,Not specified,United States - Remote,Posted Yesterday,Yes,Not specified,https://guidewire.wd5.myworkdayjobs.com/external/job/United-States---Remote/Technical-Program-Management---Guidewire-Security_JR_14013
Senior Backend Engineer - DevOps,Not specified,Poland - Remote,Posted Yesterday,Yes,Not specified,https://guidewire.wd5.myworkdayjobs.com/external/job/Poland---Remote/Senior-Backend-Engineer---DevOps_JR_14397
Fullstack Engineer - Python,Not specified,Poland - Remote,Posted Yesterday,Yes,Not specified,https://guidewire.wd5.myworkdayjobs.com/external/job/Poland---Remote/Fullstack-Engineer---Python_JR_14396
Oracle Fusion Finance Techno-Functional Specialist,Not specified,India - Bangalore,Posted Yesterday,No,Not specified,https://guidewire.wd5.myworkdayjobs.com/external/job/India---Bangalore/Oracle-Fusion-Finance-Techno-Functional-Specialist_JR_14383
Public Relations Specialist,Not specified,United States - Remote,Posted 2 Days Ago,Yes,Not specified,https://guidewire.wd5.myworkdayjobs.com/external/job/United-States---Remote/Public-Relations-Specialist_JR_14331-1
AI Business Architect (People & Operations),Not specified,United States - Remote,Posted 2 Days Ago,Yes,Not specified,https://guidewire.wd5.myworkdayjobs.com/external/job/United-States---Remote/AI-Business-Architect--People---Operations-_JR_14377
Software Engineer II,Not specified,India - Bangalore,Posted 2 Days Ago,No,Not specified,https://guidewire.wd5.myworkdayjobs.com/external/job/India---Bangalore/Software-Engineer-II_JR_14367
Director of Alliances EMEA,Not specified,2 Locations,Posted 3 Days Ago,No,Not specified,https://guidewire.wd5.myworkdayjobs.com/external/job/United-Kingdom---Remote/Director-of-Alliances-EMEA_JR_14370
