title,department,location,posting_date,remote,region,url
Business Development Executive - DACH (f/m/d)*,Not specified,Berlin Office,2026-02-01T12:38:07-05:00,No,Not specified,https://job-boards.eu.greenhouse.io/parloa/jobs/4751258101
Business Development Executive - Southern Europe (f/m/d)*,Not specified,London,2026-02-01T12:38:07-05:00,No,Not specified,https://job-boards.eu.greenhouse.io/parloa/jobs/4752680101
Business Development Executive - Southern Europe (f/m/d)*,Not specified,Remotely in Europe ,2026-02-01T12:38:07-05:00,Yes,Not specified,https://job-boards.eu.greenhouse.io/parloa/jobs/4752757101
Documentation Specialist (f/m/d)*,Not specified,Berlin Office,2026-02-01T12:40:15-05:00,No,Not specified,https://job-boards.eu.greenhouse.io/parloa/jobs/4767450101
Engineering Manager - Product Engineering (f/m/d)*,Not specified,Berlin Office; Remotely in Germany,2026-02-01T12:38:07-05:00,Yes,Not specified,https://job-boards.eu.greenhouse.io/parloa/jobs/4688953101
Engineering Manager - Site Reliability Engineering/DevEx (f/m/d)*,Not specified,Berlin Office,2026-02-01T12:38:07-05:00,No,Not specified,https://job-boards.eu.greenhouse.io/parloa/jobs/4741064101
Enterprise Account Executive - Switzerland (f/m/d)*,Not specified,Remotely in Europe ,2026-02-01T12:38:07-05:00,Yes,Not specified,https://job-boards.eu.greenhouse.io/parloa/jobs/4768706101
Enterprise Engagement Manager (f/m/d)*,Not specified,Berlin Office; Munich Office,2026-02-01T12:38:07-05:00,No,Not specified,https://job-boards.eu.greenhouse.io/parloa/jobs/4716099101
"Forward Deployed Engineer, DevOps",Not specified,New York Office,2026-02-01T12:38:07-05:00,No,Not specified,https://job-boards.eu.greenhouse.io/parloa/jobs/4694390101
Global Partnerships Manager - BPO,Not specified,New York Office,2026-02-01T12:38:07-05:00,No,Not specified,https://job-boards.eu.greenhouse.io/parloa/jobs/4719511101
GSI Partnerships Manager -  (Conversational AI & Agentic AI),Not specified,New York Office,2026-02-01T12:38:07-05:00,No,Not specified,https://job-boards.eu.greenhouse.io/parloa/jobs/4685011101
Lead Agent Architect (f/m/d)*,Not specified,Berlin Office; Munich Office; Remotely in Germany,2026-02-01T12:38:07-05:00,Yes,Not specified,https://job-boards.eu.greenhouse.io/parloa/jobs/4649063101
Lead AI Agent Architect (f/m/d)*,Not specified,New York Office,2026-02-01T12:38:07-05:00,No,Not specified,https://job-boards.eu.greenhouse.io/parloa/jobs/4566280101
Lead/Senior Solution Engineer (PreSales) Germany (f/m/d)*,Not specified,Berlin Office; Munich Office; Remotely in Germany,2026-02-01T12:38:07-05:00,Yes,Not specified,https://job-boards.eu.greenhouse.io/parloa/jobs/4751662101
Lead/Senior Solution Engineer (PreSales) Switzerland (f/m/d)*,Not specified,Remotely in Europe ,2026-02-01T12:38:07-05:00,Yes,Not specified,https://job-boards.eu.greenhouse.io/parloa/jobs/4762639101
Lead Solutions Engineer - West / Central U.S,Not specified,Remotely in the USA,2026-02-01T12:38:07-05:00,Yes,Not specified,https://job-boards.eu.greenhouse.io/parloa/jobs/4751818101
Partnerships Manager - UKI and Northern Europe,Not specified,London,2026-02-01T12:38:07-05:00,No,Not specified,https://job-boards.eu.greenhouse.io/parloa/jobs/4771240101
Principal Software Engineer (f/m/d)*,Not specified,Berlin Office; Remotely in Europe ; Remotely in Germany,2026-02-01T12:38:07-05:00,Yes,Not specified,https://job-boards.eu.greenhouse.io/parloa/jobs/4751058101
Program Manager - Engineering Delivery Excellence (f/m/d)*,Not specified,Berlin Office,2026-02-01T12:38:07-05:00,No,Not specified,https://job-boards.eu.greenhouse.io/parloa/jobs/4673300101
Sales Director - Enterprise DACH (f/m/d)*,Not specified,Berlin Office,2026-02-01T12:38:07-05:00,No,Not specified,https://job-boards.eu.greenhouse.io/parloa/jobs/4751071101
SAP Solution Architect – Finance & Subscription Systems (f/m/d)*,Not specified,Berlin Office,2026-02-01T12:38:07-05:00,No,Not specified,https://job-boards.eu.greenhouse.io/parloa/jobs/4768602101
Senior Agent Architect (f/m/d)*,Not specified,Berlin Office; Munich Office; Remotely in Germany,2026-02-01T12:38:07-05:00,Yes,Not specified,https://job-boards.eu.greenhouse.io/parloa/jobs/4766701101
Senior Enterprise Engagement Manager (f/m/d)*,Not specified,Berlin Office; Munich Office; Remotely in Germany,2026-02-01T12:38:07-05:00,Yes,Not specified,https://job-boards.eu.greenhouse.io/parloa/jobs/4753586101
Senior Field Marketing Manager ,Not specified,New York Office,2026-02-01T12:38:07-05:00,No,Not specified,https://job-boards.eu.greenhouse.io/parloa/jobs/4729591101
Senior Field Marketing Manager (f/m/d)*,Not specified,London,2026-02-01T12:38:07-05:00,No,Not specified,https://job-boards.eu.greenhouse.io/parloa/jobs/4740459101
Senior Forward Deployed Engineer - EMEA (f/m/d),Not specified,Remotely in Europe ,2026-02-01T12:38:07-05:00,Yes,Not specified,https://job-boards.eu.greenhouse.io/parloa/jobs/4751504101
Senior Forward Deployed Engineer (f/m/d),Not specified,London,2026-02-01T12:38:07-05:00,No,Not specified,https://job-boards.eu.greenhouse.io/parloa/jobs/4747267101
Senior Forward Deployed Engineer (f/m/d),Not specified,Remotely in Germany,2026-02-01T12:38:07-05:00,Yes,Not specified,https://job-boards.eu.greenhouse.io/parloa/jobs/4751509101
Senior Forward Deployed Engineer - US,Not specified,New York Office; Remotely in the USA,2026-02-01T12:38:07-05:00,Yes,Not specified,https://job-boards.eu.greenhouse.io/parloa/jobs/4604587101
Senior Instructional Designer (f/m/d)*,Not specified,Berlin Office; Munich Office; Remotely in Germany,2026-02-01T12:39:37-05:00,Yes,Not specified,https://job-boards.eu.greenhouse.io/parloa/jobs/4753934101
