title,department,location,posting_date,remote,region,url
Senior Partner Marketing Manager,Not specified,"Atlanta, GA",Posted Today,No,Not specified,https://manh.wd5.myworkdayjobs.com/en-US/External/jobs/job/Atlanta-GA/Senior-Partner-Marketing-Manager_16714
IT Project Manager,Not specified,"Atlanta, GA",Posted Today,No,Not specified,https://manh.wd5.myworkdayjobs.com/en-US/External/jobs/job/Atlanta-GA/IT-Project-Manager_16724
Support Consultant,Not specified,Paris,Posted Today,No,Not specified,https://manh.wd5.myworkdayjobs.com/en-US/External/jobs/job/Paris/Support-Consultant_16545
Engagement Director,Not specified,Paris,Posted Yesterday,No,Not specified,https://manh.wd5.myworkdayjobs.com/en-US/External/jobs/job/Paris/Engagement-Director_16677
Associate Consultant,Not specified,Paris,Posted Yesterday,No,Not specified,https://manh.wd5.myworkdayjobs.com/en-US/External/jobs/job/Paris/Associate-Consultant_16759
Senior Product Marketing Manager (AI/ML),Not specified,"Atlanta, GA",Posted Yesterday,No,Not specified,https://manh.wd5.myworkdayjobs.com/en-US/External/jobs/job/Atlanta-GA/Senior-Product-Marketing-Manager--Cloud-based-SaaS-_16731
Marketing Assistant ( 12 month fixed term contract),Not specified,Utrecht,Posted Yesterday,No,Not specified,https://manh.wd5.myworkdayjobs.com/en-US/External/jobs/job/Utrecht/Marketing-Assistant---12-month-fixed-term-contract-_16730
Sales Account Executive,Not specified,Paris,Posted 2 Days Ago,No,Not specified,https://manh.wd5.myworkdayjobs.com/en-US/External/jobs/job/Paris/Account-Manager_16552
Principal Support Consultant,Not specified,Paris,Posted 5 Days Ago,No,Not specified,https://manh.wd5.myworkdayjobs.com/en-US/External/jobs/job/Paris/Principal-Support-Consultant_16523
Frontend Designer & Developer (UI/UX),Not specified,"Atlanta, GA",Posted 6 Days Ago,No,Not specified,https://manh.wd5.myworkdayjobs.com/en-US/External/jobs/job/Atlanta-GA/Front-End-Designer---Developer_16498-1
"Technology Consultant, Supply Chain (Chile)",Not specified,Santiago,Posted 6 Days Ago,No,Not specified,https://manh.wd5.myworkdayjobs.com/en-US/External/jobs/job/Santiago/Technology-Consultant--Supply-Chain--Chile-_16739
"Senior Services Project Manager, Supply Chain Technology (Chile)",Not specified,Santiago,Posted 6 Days Ago,No,Not specified,https://manh.wd5.myworkdayjobs.com/en-US/External/jobs/job/Santiago/Senior-Services-Project-Manager--Supply-Chain-Technology--Chile-_16740
