title,department,location,posting_date,remote,region,url
Senior Data Scientist,,,,No,,https://servicetitan.wd1.myworkdayjobs.com/en-US/ServiceTitan/job/US-Remote/Senior-Data-Scientist_JR114136
Executive Assistant,,,,No,,https://servicetitan.wd1.myworkdayjobs.com/en-US/ServiceTitan/job/Toronto-ON/Executive-Assistant_JR113950
"Staff Product Manager, Australia",,,,No,,https://servicetitan.wd1.myworkdayjobs.com/en-US/ServiceTitan/job/Australia-Remote/Staff-Product-Manager--Australia_JR114061-1
Seasonal Live Services Agent,,,,No,,https://servicetitan.wd1.myworkdayjobs.com/en-US/ServiceTitan/job/Canada-Ontario-Remote/Seasonal-Live-Services-Agent_JR114160
