title,department,openings,locations,all_locations,regions,remote_available
3DDashboard Backend Developer,RESEARCH & DEVELOPMENT,1,"India, MH, Pune","India, MH, Pune",APAC,No
AI - Quality Engineer,RESEARCH & DEVELOPMENT,1,"India, MH, Pune","India, MH, Pune",APAC,No
AI Quality Assurance Engineer,RESEARCH & DEVELOPMENT,1,"India, MH, Pune","India, MH, Pune",APAC,No
C++ Geometry,RESEARCH & DEVELOPMENT,1,"India, MH, Pune","India, MH, Pune",APAC,No
CATIA Account Executive - Enterprise Software,SALES,1,"United States, CA, San Diego","United States, CA, San Diego",Americas,No
Consultant Solution Avant-Vente - 3DEXPERIENCE (F/H),SALES,1,"France, Meudon La Foret","France, Meudon La Foret",EMEA,No
INTERNSHIP - Business Development & Marketing for Startups (F/M),SALES,1,"Spain, B, Barcelona","Spain, B, Barcelona",EMEA,No
Indirect Sourcing Specialist,FINANCE,1,"China, SH, Shanghai","China, SH, Shanghai",APAC,No
Juriste droit des sociétés (F/H),LEGAL,1,"France, Vélizy-Villacoublay","France, Vélizy-Villacoublay",EMEA,No
"Partner sales,Yibin",SALES,1,"China, SC, Yibin","China, SC, Yibin",APAC,No
People Value Services Specialist,PEOPLE & ENVIRONMENT,1,"Korea, Republic of, 11, Seoul","Korea, Republic of, 11, Seoul",APAC,No
Software Engineer - JavaScript Developer,RESEARCH & DEVELOPMENT,1,"India, MH, Pune","India, MH, Pune",APAC,No
"Sr. Director, Financial Planning & Analysis (FP&A)(New York City)",FINANCE,1,"United States, NY, New York","United States, NY, New York",Americas,No
Sustainability Facilities Specialist (m/w/d) befristet auf 16 Monate,PEOPLE & ENVIRONMENT,1,"Germany, Stuttgart-Vaihingen","Germany, Stuttgart-Vaihingen",EMEA,No
User Assistance Developer,RESEARCH & DEVELOPMENT,1,"India, MH, Pune","India, MH, Pune",APAC,No
