title,department,openings,locations,all_locations,regions,remote_available
Business Consultant,SALES,1,"Malaysia, 10, Petaling Jaya","Malaysia, 10, Petaling Jaya",APAC,No
CATIA Sales Director - Growth Industries (CAD),SALES,1,"United States, MI, Royal Oak","United States, MI, Royal Oak",Americas,No
CATIA Sales Expert (M/F) – CSE & Global Business Development,SALES,1,"France, Vélizy-Villacoublay","France, Vélizy-Villacoublay",EMEA,No
"Client Executive, Battery ,NEV industry",SALES,1,"China, SH, Shanghai","China, SH, Shanghai",APAC,No
"Director Product Marketing, Study Experience",MARKETING & COMMUNICATIONS,1,"United States, NY, New York","United States, NY, New York",Americas,No
Inbound Business Developer - German Speaker,SALES,1,"Spain, B, Barcelona","Spain, B, Barcelona",EMEA,No
Partner Sales Manager,SALES,1,"Chile, RM, Santiago","Chile, RM, Santiago",Not specified,No
Senior Project Manager,SERVICES,1,"Malaysia, 10, Petaling Jaya","Malaysia, 10, Petaling Jaya",APAC,No
Solution Architect Product Lifecycle Management,SERVICES,1,Regular,Regular,Not specified,No
Solution Consultant Manufacturing Operations Management - Russian speaker,SALES,1,Regular,Regular,Not specified,No
Strategic Key Account Manager Automotive (m/w/d),SALES,1,"Germany, Munich","Germany, Munich",EMEA,No
Supply Chain Solution Specialist - Russian speaker,SALES,1,Regular,Regular,Not specified,No
Technical Support Engineer,SERVICES,1,"United States, NJ, Iselin","United States, NJ, Iselin",Americas,No
Working Student (f/m/d) Solution Architecture & Systems Engineering,SERVICES,1,"Germany, Berlin","Germany, Berlin",EMEA,No
