title,department,openings,locations,all_locations,regions,remote_available
"Business Developer – Infrastructure, Clean Energy & Sustainable Materials",INDUSTRY,1,"India, MH, Mumbai","India, MH, Mumbai",APAC,No
"Client Manager,CRRC Group",SALES,1,"China, HN, Wuhan","China, HN, Wuhan",APAC,No
Développeur Fullstack - Applications medicales web (F/H),RESEARCH & DEVELOPMENT,1,"France, Vélizy-Villacoublay","France, Vélizy-Villacoublay",EMEA,No
Développeur frontend - Applications médicales web (F/H),RESEARCH & DEVELOPMENT,1,"France, Vélizy-Villacoublay","France, Vélizy-Villacoublay",EMEA,No
Full Stack Developer with AI,RESEARCH & DEVELOPMENT,1,"India, MH, Pune","India, MH, Pune",APAC,No
"Infrastructure, Clean Energy & Sustainable Materials Industry - Business Developer",INDUSTRY,1,"United States, MA, Waltham","United States, MA, Waltham",Americas,No
Internship – Industry Process Consultant /Design and Engineering/,SALES,1,"Italy, MI, Segrate","Italy, MI, Segrate",EMEA,No
NAM CPG Global Client Executive,SALES,1,"United States, OH, Mason","United States, OH, Mason",Americas,No
QA Intern Core Tech Client,RESEARCH & DEVELOPMENT,1,"Malaysia, 10, Petaling Jaya","Malaysia, 10, Petaling Jaya",APAC,No
Regulatory (GxP) Compliance Engineer,RESEARCH & DEVELOPMENT,1,"India, KA, Bangalore","India, KA, Bangalore",APAC,No
Software Engineer (C++ & AI),RESEARCH & DEVELOPMENT,1,"India, MH, Pune","India, MH, Pune",APAC,No
Software Engineer (JavaScript),RESEARCH & DEVELOPMENT,1,"India, MH, Pune","India, MH, Pune",APAC,No
Software Engineer Intern (Backend),RESEARCH & DEVELOPMENT,1,"Malaysia, 10, Petaling Jaya","Malaysia, 10, Petaling Jaya",APAC,No
Software Engineer Intern (Frontend),RESEARCH & DEVELOPMENT,1,"Malaysia, 10, Petaling Jaya","Malaysia, 10, Petaling Jaya",APAC,No
User Experience Design Specialist,RESEARCH & DEVELOPMENT,1,"India, MH, Pune","India, MH, Pune",APAC,No
