title,department,location,posting_date,remote,region,url
Customs Compliance Analyst,Not specified,US,Not specified,No,AMERICAS,https://jobs.descartes.com/job/Customs-Compliance-Analyst/598227417/
TMS Implementation Specialist,Not specified,US,Not specified,No,AMERICAS,https://jobs.descartes.com/job/TMS-Implementation-Specialist/597542217/
"Account Executive, Broker and Forwarder Solutions",Not specified,US,Not specified,No,AMERICAS,https://jobs.descartes.com/job/Account-Executive%2C-Broker-and-Forwarder-Solutions/598865017/
"Senior Solutions Consultant( FTZ, FTA Specialist)",Not specified,"Waterloo, ON, N2V 1C6",Not specified,No,Not specified,https://jobs.descartes.com/job/Waterloo-Senior-Solutions-Consultant%28-FTZ%2C-FTA-Specialist%29-ON-N2V-1C6/598858217/
Senior Software Developer,Not specified,"Sencur, SI, SI-4208",Not specified,No,EMEA,https://jobs.descartes.com/job/Sencur-Senior-Software-Developer-SI-4208/599769317/
Support Agent Trainee,Not specified,"Leipzig, DE, 4109",Not specified,No,EMEA,https://jobs.descartes.com/job/Leipzig-Support-Agent-Trainee-4109/598754717/
AI Solutions Architect,Not specified,US,Not specified,No,AMERICAS,https://jobs.descartes.com/job/AI-Solutions-Architect/598104317/
VP Sales -Enterprise SaaS | Logistics Service Providers | Broker &amp; Forwarder Systems,Not specified,US,Not specified,No,AMERICAS,https://jobs.descartes.com/job/VP-Sales-Enterprise-SaaS-Logistics-Service-Providers-Broker-&amp;-Forwarder-Systems/597315217/
Director of Sales,Not specified,US,Not specified,No,AMERICAS,https://jobs.descartes.com/job/Director-of-Sales/591458917/
Site Reliability Engineer,Not specified,"Makati City, PH",Not specified,No,EMEA,https://jobs.descartes.com/job/Makati-City-Site-Reliability-Engineer/596523317/
Field Marketing Manager( Global Events Management),Not specified,US,Not specified,No,AMERICAS,https://jobs.descartes.com/job/Field-Marketing-Manager%28-Global-Events-Management%29/599575617/
Hyper-V and Storage Administrator,Not specified,"Waterloo, ON, N2V 1C6",Not specified,No,Not specified,https://jobs.descartes.com/job/Waterloo-Hyper-V-and-Storage-Administrator-ON-N2V-1C6/598023217/
"Manager, Billing",Not specified,"Waterloo, ON, N2V 1C6",Not specified,No,Not specified,https://jobs.descartes.com/job/Waterloo-Manager%2C-Billing-ON-N2V-1C6/599435317/
Technical Account Manager,Not specified,US,Not specified,No,AMERICAS,https://jobs.descartes.com/job/Technical-Account-Manager/598491117/
Site Reliability Engineer,Not specified,BR,Not specified,No,AMERICAS,https://jobs.descartes.com/job/Site-Reliability-Engineer/599373717/
Software Test Engineer,Not specified,"Zilina, SK, 010 01",Not specified,No,EMEA,https://jobs.descartes.com/job/Zilina-Software-Test-Engineer-010-01/598443517/
Technical Support Representative,Not specified,"Montevideo, UY",Not specified,No,AMERICAS,https://jobs.descartes.com/job/Montevideo-Technical-Support-Representative/599248417/
"Director, Corporate Development",Not specified,"Waterloo, ON, N2V 1C6",Not specified,No,Not specified,https://jobs.descartes.com/job/Waterloo-Director%2C-Corporate-Development-ON-N2V-1C6/599227717/
"Senior Software Engineer- JavaScript (Node.js, React)",Not specified,"Sencur, SI, SI-4208",Not specified,No,EMEA,https://jobs.descartes.com/job/Sencur-Senior-Software-Engineer-JavaScript-%28Node_js%2C-React%29-SI-4208/597737517/
"Technical Team Lead, JavaScript (Node.js, React)",Not specified,"Sencur, SI, SI-4208",Not specified,No,EMEA,https://jobs.descartes.com/job/Sencur-Technical-Team-Lead%2C-JavaScript-%28Node_js%2C-React%29-SI-4208/597736317/
Implementation Consultant,Not specified,US,Not specified,No,AMERICAS,https://jobs.descartes.com/job/Implementation-Consultant/597685917/
Technical Account Manager,Not specified,US,Not specified,No,AMERICAS,https://jobs.descartes.com/job/Technical-Account-Manager/599210817/
Business Development Representative,Not specified,US,Not specified,No,AMERICAS,https://jobs.descartes.com/job/Business-Development-Representative/599122117/
Senior Enterprise Account Executive,Not specified,US,Not specified,No,AMERICAS,https://jobs.descartes.com/job/Senior-Enterprise-Account-Executive/596720317/
